instance,algorithm,encoding,fitness_func,run,cover_size,is_valid,fitness,time_sec
large_100nodes,SA,SetEncoding,AdaptiveEdgeWeighting,2,84,False,-87.0,0.22263050079345703
large_100nodes,TS,SetEncoding,AdaptiveEdgeWeighting,2,76,False,-77.0,0.4735293388366699
large_100nodes,GA,SetEncoding,RepairBasedFitness,2,19,False,-79.0,1.973449468612671
large_100nodes,SA,SetEncoding,RepairBasedFitness,2,21,False,-79.0,0.3320596218109131
large_100nodes,TS,SetEncoding,RepairBasedFitness,2,5,False,-79.0,0.7885820865631104
large_100nodes,GA,EdgeCentricEncoding,LinearSoftPenalty,2,84,True,-84.0,9.679485559463501
large_100nodes,SA,EdgeCentricEncoding,LinearSoftPenalty,2,80,False,-86.0,1.0820167064666748
large_100nodes,TS,EdgeCentricEncoding,LinearSoftPenalty,2,85,True,-85.0,19.946759462356567
large_100nodes,GA,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,81,False,-83.0,10.026559829711914
large_100nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,79,False,-84.0,1.091022253036499
large_100nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,79,False,-85.0,19.179905652999878
large_100nodes,GA,EdgeCentricEncoding,RepairBasedFitness,2,78,False,-83.0,10.068803548812866
large_100nodes,SA,EdgeCentricEncoding,RepairBasedFitness,2,77,False,-85.0,1.152930736541748
large_100nodes,TS,EdgeCentricEncoding,RepairBasedFitness,2,78,False,-85.0,19.212291479110718
large_100nodes,GA,BinaryEncoding,LinearSoftPenalty,3,80,False,-89.6,1.6962707042694092
large_100nodes,SA,BinaryEncoding,LinearSoftPenalty,3,80,False,-86.0,0.2208390235900879
large_100nodes,TS,BinaryEncoding,LinearSoftPenalty,3,77,True,-77.0,0.5741269588470459
large_100nodes,GA,BinaryEncoding,AdaptiveEdgeWeighting,3,86,False,-91.0,1.847109317779541
large_100nodes,SA,BinaryEncoding,AdaptiveEdgeWeighting,3,79,False,-83.0,0.23115921020507812
large_100nodes,TS,BinaryEncoding,AdaptiveEdgeWeighting,3,78,False,-80.0,0.6222701072692871
large_100nodes,GA,BinaryEncoding,RepairBasedFitness,3,41,False,-79.0,2.2763047218322754
large_100nodes,SA,BinaryEncoding,RepairBasedFitness,3,48,False,-80.0,0.27950525283813477
large_100nodes,TS,BinaryEncoding,RepairBasedFitness,3,42,False,-80.0,0.6289999485015869
large_100nodes,GA,SetEncoding,LinearSoftPenalty,3,81,True,-81.0,1.2011630535125732
large_100nodes,SA,SetEncoding,LinearSoftPenalty,3,86,False,-87.2,0.20453834533691406
large_100nodes,TS,SetEncoding,LinearSoftPenalty,3,77,True,-77.0,0.3940877914428711
large_100nodes,GA,SetEncoding,AdaptiveEdgeWeighting,3,83,False,-84.0,1.3332042694091797
large_100nodes,SA,SetEncoding,AdaptiveEdgeWeighting,3,89,True,-89.0,0.2282872200012207
large_100nodes,TS,SetEncoding,AdaptiveEdgeWeighting,3,75,False,-77.0,0.508925199508667
large_100nodes,GA,SetEncoding,RepairBasedFitness,3,35,False,-79.0,1.777367353439331
large_100nodes,SA,SetEncoding,RepairBasedFitness,3,28,False,-81.0,0.25067567825317383
large_100nodes,TS,SetEncoding,RepairBasedFitness,3,36,False,-78.0,0.6916961669921875
large_100nodes,GA,EdgeCentricEncoding,LinearSoftPenalty,3,83,True,-83.0,9.862449645996094
large_100nodes,SA,EdgeCentricEncoding,LinearSoftPenalty,3,78,False,-85.2,1.077066421508789
large_100nodes,TS,EdgeCentricEncoding,LinearSoftPenalty,3,84,True,-84.0,20.42499041557312
large_100nodes,GA,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,78,False,-83.0,10.208844661712646
large_100nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,80,False,-84.0,1.2133219242095947
large_100nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,78,False,-84.0,20.084398984909058
large_100nodes,GA,EdgeCentricEncoding,RepairBasedFitness,3,77,False,-83.0,9.818280458450317
large_100nodes,SA,EdgeCentricEncoding,RepairBasedFitness,3,72,False,-84.0,1.107550859451294
large_100nodes,TS,EdgeCentricEncoding,RepairBasedFitness,3,78,False,-85.0,19.146461963653564
scale_free_50nodes,GA,BinaryEncoding,LinearSoftPenalty,1,25,True,-25.0,0.77413010597229
scale_free_50nodes,SA,BinaryEncoding,LinearSoftPenalty,1,27,False,-28.2,0.08685135841369629
scale_free_50nodes,TS,BinaryEncoding,LinearSoftPenalty,1,24,True,-24.0,0.11908173561096191
scale_free_50nodes,GA,BinaryEncoding,AdaptiveEdgeWeighting,1,22,False,-24.0,0.804232120513916
scale_free_50nodes,SA,BinaryEncoding,AdaptiveEdgeWeighting,1,26,False,-29.0,0.10106468200683594
scale_free_50nodes,TS,BinaryEncoding,AdaptiveEdgeWeighting,1,23,False,-24.0,0.20037245750427246
scale_free_50nodes,GA,BinaryEncoding,RepairBasedFitness,1,18,False,-24.0,0.8755917549133301
scale_free_50nodes,SA,BinaryEncoding,RepairBasedFitness,1,20,False,-27.0,0.10491538047790527
scale_free_50nodes,TS,BinaryEncoding,RepairBasedFitness,1,19,False,-25.0,0.1144418716430664
scale_free_50nodes,GA,SetEncoding,LinearSoftPenalty,1,28,True,-28.0,0.43114542961120605
scale_free_50nodes,SA,SetEncoding,LinearSoftPenalty,1,27,False,-28.2,0.07083272933959961
scale_free_50nodes,TS,SetEncoding,LinearSoftPenalty,1,24,True,-24.0,0.04038262367248535
scale_free_50nodes,GA,SetEncoding,AdaptiveEdgeWeighting,1,25,True,-25.0,0.44023871421813965
scale_free_50nodes,SA,SetEncoding,AdaptiveEdgeWeighting,1,25,False,-28.0,0.07628488540649414
scale_free_50nodes,TS,SetEncoding,AdaptiveEdgeWeighting,1,21,False,-24.0,0.04958510398864746
scale_free_50nodes,GA,SetEncoding,RepairBasedFitness,1,7,False,-24.0,0.547767162322998
scale_free_50nodes,SA,SetEncoding,RepairBasedFitness,1,3,False,-26.0,0.08849143981933594
scale_free_50nodes,TS,SetEncoding,RepairBasedFitness,1,5,False,-24.0,0.06342458724975586
scale_free_50nodes,GA,EdgeCentricEncoding,LinearSoftPenalty,1,27,True,-27.0,1.9709053039550781
scale_free_50nodes,SA,EdgeCentricEncoding,LinearSoftPenalty,1,27,True,-27.0,0.20905423164367676
scale_free_50nodes,TS,EdgeCentricEncoding,LinearSoftPenalty,1,27,True,-27.0,0.6652302742004395
scale_free_50nodes,GA,EdgeCentricEncoding,AdaptiveEdgeWeighting,1,27,True,-27.0,1.9212405681610107
scale_free_50nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,1,25,False,-27.0,0.2106022834777832
scale_free_50nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,1,24,False,-27.0,0.6518549919128418
